Time,13 ZONE PVAV:DesPer 1:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Heat Cap [W],13 ZONE PVAV:DesPer 1:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 1:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 1:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Heat Cap [W],13 ZONE PVAV:DesPer 2:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 2:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 2:Des Tot Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Heat Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Heat Cap [W],13 ZONE PVAV:DesPer 3:Des Cool Mass Flow [kg/s],13 ZONE PVAV:DesPer 3:Des Sens Cool Cap [W],13 ZONE PVAV:DesPer 3:Des Tot Cool Cap [W]
15:15:00,2.131259E+00,0.000000E+00,6.893590E+00,1.065769E+05,1.739667E+05,2.131259E+00,0.000000E+00,6.556186E+00,9.238298E+04,1.962903E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
15:30:00,2.131259E+00,0.000000E+00,6.920996E+00,1.065086E+05,1.739414E+05,2.131259E+00,0.000000E+00,6.582650E+00,9.230356E+04,1.962641E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
15:45:00,2.131259E+00,0.000000E+00,6.940555E+00,1.063515E+05,1.738120E+05,2.131259E+00,0.000000E+00,6.601465E+00,9.213782E+04,1.961336E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
16:00:00,2.131259E+00,0.000000E+00,6.951813E+00,1.061007E+05,1.735711E+05,2.131259E+00,0.000000E+00,6.612124E+00,9.187996E+04,1.958907E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
16:15:00,2.131259E+00,0.000000E+00,6.954242E+00,1.056232E+05,1.730795E+05,2.131259E+00,0.000000E+00,6.614126E+00,9.139755E+04,1.953957E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
16:30:00,2.131259E+00,0.000000E+00,6.948832E+00,1.050572E+05,1.724864E+05,2.131259E+00,0.000000E+00,6.608409E+00,9.082796E+04,1.947973E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
16:45:00,2.131259E+00,0.000000E+00,6.936168E+00,1.044091E+05,1.717977E+05,2.131259E+00,0.000000E+00,6.595535E+00,9.017748E+04,1.941012E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
17:00:00,2.131259E+00,0.000000E+00,6.916228E+00,1.036786E+05,1.710094E+05,2.131259E+00,0.000000E+00,6.575479E+00,8.944573E+04,1.933034E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
17:15:00,2.131259E+00,0.000000E+00,6.889788E+00,1.027477E+05,1.700025E+05,2.131259E+00,0.000000E+00,6.548978E+00,8.851427E+04,1.922839E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
17:30:00,2.131259E+00,0.000000E+00,6.854156E+00,1.017126E+05,1.688696E+05,2.131259E+00,0.000000E+00,6.513438E+00,8.748051E+04,1.911353E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
17:45:00,2.131259E+00,0.000000E+00,6.808156E+00,1.005602E+05,1.675976E+05,2.131259E+00,0.000000E+00,6.467694E+00,8.633130E+04,1.898445E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
18:00:00,2.131259E+00,0.000000E+00,6.750141E+00,9.927169E+04,1.661613E+05,2.131259E+00,0.000000E+00,6.410131E+00,8.504844E+04,1.883861E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
18:15:00,2.131259E+00,0.000000E+00,6.676439E+00,9.748900E+04,1.641798E+05,2.131259E+00,0.000000E+00,6.337216E+00,8.327532E+04,1.863776E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
18:30:00,2.131259E+00,0.000000E+00,6.583337E+00,9.548686E+04,1.619285E+05,2.131259E+00,0.000000E+00,6.245342E+00,8.128796E+04,1.840940E+05,2.131259E+00,0.000000E+00,2.197964E+00,7.558467E+03,2.446669E+04
